Nome: BOA VISTA
Codigo Estacao: A135
Latitude: 2.81694443
Longitude: -60.69083333
Altitude: 82.35
Situacao: Pane
Data Inicial: 2010-08-25
Data Final: 2023-10-01
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2010-08-25;null;null;null;null;null;null;null;null;null;null;
2010-08-26;null;null;null;null;null;null;null;null;null;null;
2010-08-27;null;null;null;null;null;null;null;43;10,8;null;
2010-08-28;5,4;1001,254167;22,35;35,1;28,2125;23,4;72,958333;42;8,3;1,316667;
2010-08-29;0;1001,266667;21,804167;34,9;28,1125;23,2;70,875;44;11,8;1,6125;
2010-08-30;0;1000,991667;21,7875;35;28,833333;24,1;67,625;41;6,9;1,554167;
2010-08-31;17,2;1000,304167;21,895833;34,5;28,783333;21,4;67,958333;43;8,3;1,629167;
2010-09-01;0;1000,429167;21,795833;35,1;28,9;23,6;67,75;39;7,5;1,541667;
2010-09-02;0;1002,658333;21,466667;35,4;29,191667;24,3;64,833333;40;7,6;1,8125;
2010-09-03;0;1003,045833;21,683333;35,2;28,975;24,4;66,875;39;8,3;1,641667;
2010-09-04;0;1002,720833;22,55;34,6;28,5375;24,5;72,25;39;6,8;1,316667;
2010-09-05;,2;1002,491667;22,0125;35,5;28,695833;24,6;69;41;8,1;1,329167;
2010-09-06;0;1003,55;21,929167;30,3;25,4875;23,5;81,166667;58;8,7;1,25;
2010-09-07;37;1003,4;22,258333;33,8;26,941667;22,9;77,125;48;9,4;1,158333;
2010-09-08;,4;1002,729167;22,55;32;26,4375;24;79,916667;53;7;1,3875;
2010-09-09;,2;1002,275;21,583333;33,9;27,7625;23;71,541667;42;5,5;1,345833;
2010-09-10;33,6;1003,358333;21,75;31,3;25,995833;21,6;78,375;54;8,4;1,7875;
2010-09-11;0;1001,625;22,008333;34,6;27,8875;22,9;73,083333;42;4,9;,995833;
2010-09-12;0;1000,825;21,6125;34,6;28,883333;24,1;66,875;41;6,8;1,6875;
2010-09-13;0;999,775;21,958333;35,9;29,729167;24;64,958333;37;5,8;1,416667;
2010-09-14;0;1000,716667;22,095833;35,6;29,095833;24;67,916667;41;7,5;1,583333;
2010-09-15;0;1000,133333;22,116667;36,1;30,175;24,6;64,416667;37;5,4;1,225;
2010-09-16;0;998,766667;21,908333;36,2;30,2125;24,9;63,666667;37;6,5;1,141667;
2010-09-17;2,4;999,6;22,125;33,2;27,9625;25,1;71,625;50;13,4;1,683333;
2010-09-18;16,4;1001,466667;22,170833;33,5;26,7625;22,5;77,208333;49;8,5;1,145833;
2010-09-19;0;1000,975;21,708333;34;27,729167;23,1;71,791667;46;8,8;1,470833;
2010-09-20;1;1000,829167;21,879167;33,7;26,795833;23,4;76,041667;44;10;1,958333;
2010-09-21;1,4;1001,129167;22,395833;33,5;26,695833;23,2;78,875;47;6,1;1,0875;
2010-09-22;0;1000,583333;22,825;34,7;27,066667;23,3;79,25;45;10,7;1,225;
2010-09-23;2,4;1000,070833;22,191667;35,3;28,754167;23,9;70,541667;40;6,1;1,441667;
2010-09-24;0;999,341667;22,05;35,9;29,445833;23,6;66,5;41;6,1;1,379167;
2010-09-25;0;1000,241667;22,0875;34,8;27,833333;24,7;72,041667;45;7,9;1,795833;
2010-09-26;29,8;1000,416667;22,345833;33,9;27,829167;22,7;73,916667;45;6,4;1,4;
2010-09-27;0;999,458333;22,320833;34,6;28,5125;25,1;70,375;44;10,8;1,708333;
2010-09-28;0;998,520833;21,9375;34,3;28,354167;23,6;70,5;42;7,5;1,7875;
2010-09-29;0;999,075;22,820833;35,9;28,933333;24,7;71,166667;39;6,6;1,533333;
2010-09-30;0;999,3625;22,3;35,8;29,533333;24,8;67,208333;41;4,8;1,379167;
2010-10-01;,2;999,904167;21,679167;32,9;26,708333;23,9;74,791667;47;9,1;1,920833;
2010-10-02;1;1000,745833;21,979167;34,6;27,641667;23,9;73;48;8,1;1,416667;
2010-10-03;0;1000,095833;22,341667;35,5;28,3;23;72,166667;41;5,8;1,229167;
2010-10-04;0;1000,3875;21,958333;36,2;30,079167;25;64,791667;37;8,8;1,3875;
2010-10-05;0;1000,254167;21,116667;36,7;29,908333;24;61,708333;35;5,9;1,3;
2010-10-06;0;1000,883333;21,691667;35,4;30,216667;24,2;62,083333;40;6,9;1,470833;
2010-10-07;0;1001,079167;20,804167;35,5;29,8;23,5;61,125;37;7,5;1,733333;
2010-10-08;0;1001,645833;21,0875;36,2;30,308333;24,9;59,458333;38;7;1,9625;
2010-10-09;0;1001,733333;21,733333;36,5;30,408333;24,8;61,375;39;6,7;1,75;
2010-10-10;0;1001,75;21,2875;36,1;29,679167;24,3;63,5;36;8,1;1,575;
2010-10-11;0;1001,6125;21,041667;36;30,0125;25,5;60,333333;35;8;2,058333;
2010-10-12;0;1001,433333;21,35;36,3;29,166667;25,3;64,541667;37;6,9;1,716667;
2010-10-13;0;1001,379167;21,804167;34,6;29,308333;24,4;65,958333;41;7,1;1,458333;
2010-10-14;0;1000,8125;20,708333;35,4;29,8;25,3;60,416667;34;9,3;2,175;
2010-10-15;0;1000,391667;20,683333;35,6;29,904167;23,7;59,875;37;7,3;2,033333;
2010-10-16;0;1000,666667;21,045833;35,8;29,891667;24,7;60,708333;37;8,9;1,941667;
2010-10-17;0;1001,095833;21,85;37;29,225;24,2;66,541667;35;6,2;1,4875;
2010-10-18;0;1001,825;22,175;33;27,633333;25;73,166667;44;10,3;1,5625;
2010-10-19;0;1001,266667;21,675;35,2;27,941667;22,8;71,083333;41;6,1;1,341667;
2010-10-20;12,4;1001,329167;23,108333;33,2;27,075;23,6;80,166667;53;8;1,583333;
2010-10-21;1;1001,404167;22,554167;33,2;27,279167;23,4;76,791667;51;7,2;1,166667;
2010-10-22;0;1000,025;22,254167;35,8;29,170833;24,5;68,625;40;10,7;1,9125;
2010-10-23;0;998,741667;21,266667;35,6;30,008333;25,1;61,125;38;8,4;2,291667;
2010-10-24;0;997,616667;22,033333;35,7;30,125;26;63,416667;40;8,7;1,9875;
2010-10-25;14,8;999,275;22,691667;31,3;26,2625;23,5;81,375;58;9,8;1,883333;
2010-10-26;0;999,866667;23,145833;31,5;26,566667;23,9;82,333333;59;6,5;1,120833;
2010-10-27;0;999,35;22,8875;33,4;26,358333;23,5;82,541667;48;10,7;1,383333;
2010-10-28;15,2;1000,033333;21,870833;31,4;25,5125;22,6;81,625;53;5,6;1,379167;
2010-10-29;0;998,779167;22,1;33,9;27,625;23;73,791667;46;6,2;1,308333;
2010-10-30;0;998,066667;22,354167;35,9;29,0375;24,2;68,958333;43;6,1;1,4375;
2010-10-31;1;998,85;22,808333;35,5;29,508333;24,9;69,291667;44;6,6;1,379167;
2010-11-01;0;1000,6125;22,241667;36,3;29,7375;24,2;66,75;37;6,3;1,054167;
2010-11-02;0;999,4625;22,154167;36;29,375;24,1;67,166667;39;7,4;1,5;
2010-11-03;1,4;999,020833;22,641667;33;27,2125;23,6;76,916667;52;7,1;1,516667;
2010-11-04;,2;998,366667;22,370833;35,7;28,579167;23,9;70,833333;43;5,4;1,4125;
2010-11-05;0;999,291667;23,275;35,3;27,654167;25,5;78,125;48;7,7;1,75;
2010-11-06;6,4;999,55;23,425;32,8;26,854167;24;82,166667;57;6,3;1,35;
2010-11-07;5;999,645833;23,120833;30,8;25,879167;23,6;85,041667;64;6,4;1,304167;
2010-11-08;,6;999,170833;22,8;32,9;26,841667;23,4;80,125;53;8;1,133333;
2010-11-09;,6;998,7;22,458333;35,1;28,55;24,5;72,125;42;7;1,233333;
2010-11-10;0;998,420833;21,495833;34,9;29,320833;23,9;64,166667;44;9,4;2,133333;
2010-11-11;3,4;999,633333;22,733333;33,4;27,954167;23,4;74,166667;51;8,5;1,75;
2010-11-12;26,2;1001,85;22,391667;30,6;25,6875;22,8;83,125;60;9,6;1,7625;
2010-11-13;11;1001,945833;22,2625;33;26,525;22,6;79,166667;50;6,7;1,5375;
2010-11-14;0;1000,791667;22,883333;32,7;27,270833;23,3;78,416667;53;6;1,054167;
2010-11-15;0;999,670833;23,041667;34,2;27,641667;24,1;77,833333;46;8,6;1,383333;
2010-11-16;0;999,916667;22,216667;34,4;27,708333;23,3;73,958333;47;10,4;1,441667;
2010-11-17;0;999,604167;22,945833;34,2;27,454167;24,6;78,208333;46;14,4;1,426087;
2010-11-18;31;1000,445833;22,716667;26,2;24,691667;22,8;88,708333;80;9;1,679167;
2010-11-19;3;999,7125;21,741667;33;26,0625;22,2;78,833333;51;4,9;1,1875;
2010-11-20;0;999,829167;21,891667;33,8;28,0375;22,8;71,166667;45;7,2;1,775;
2010-11-21;0;999,833333;21,383333;34;28,05;23,1;68,458333;45;8;2,133333;
2010-11-22;0;998,516667;22,025;33,4;27,895833;23,2;71,833333;48;5,7;1,6;
2010-11-23;47,6;997,829167;22,108333;29,5;25,333333;21,8;82,833333;61;7,6;1,558333;
2010-11-24;0;997,479167;21,883333;33,5;26,429167;22,3;78,083333;48;4,8;1,108333;
2010-11-25;0;997,395833;22,358333;35;28,441667;23,6;71,5;45;9,1;1,8;
2010-11-26;,4;998,854167;22,829167;31,1;25,920833;23,8;83,458333;65;9,8;1,5;
2010-11-27;17;999,695833;22,333333;33,9;27,0125;22,8;77,75;48;7;1,208333;
2010-11-28;0;999,091667;22,270833;34,2;28,1375;23,7;72,5;47;7;1,529167;
2010-11-29;0;998,208333;22,079167;34,6;28,933333;24,9;67,708333;46;8,6;2,2625;
2010-11-30;,6;998,083333;23,129167;34,9;27,958333;24;76,625;46;7,9;1,266667;
2010-12-01;,8;998,566667;23,483333;33,8;27,016667;24,3;81,666667;52;6,7;1,175;
2010-12-02;5,2;998,2375;22,520833;33,9;27,754167;23,5;75,541667;47;7,4;1,333333;
2010-12-03;0;998,791667;21,279167;33,6;27,8125;22,9;69,583333;44;6,9;1,5;
2010-12-04;0;1000,004167;21,9125;32,2;26,520833;22,3;76,625;53;8,1;1,545833;
2010-12-05;7;1000,904167;21,620833;33,8;27,629167;23,7;71,708333;43;9,6;1,7375;
2010-12-06;,2;1000,625;22,495833;34,3;27,920833;24;73,708333;46;5,6;1,504167;
2010-12-07;,2;999,95;22,4375;33,6;27,6125;23,6;74,75;50;6,5;1,716667;
2010-12-08;3,2;999,9;22,5125;32,4;26,604167;23;79,666667;53;7,9;1,566667;
2010-12-09;0;999,245833;21,5125;34,2;27,920833;23,4;69,75;45;8;1,770833;
2010-12-10;0;998,129167;21,8125;34,9;28,6;23,3;68,833333;40;7,5;1,541667;
2010-12-11;0;998,279167;21,929167;34,4;28,8625;24,2;67,875;44;7,7;1,9125;
2010-12-12;0;997,841667;22,158333;34,5;28,879167;25,8;67,791667;47;8,6;2,333333;
2010-12-13;0;996,754167;21,329167;34,6;28,675;24,1;66,041667;44;8,4;2,233333;
2010-12-14;0;995,904167;21,675;34,6;29,016667;24,7;65,875;46;10,4;2,595833;
2010-12-15;0;997,545833;22,183333;33,5;27,254167;25,1;74,708333;51;7,8;2,095833;
2010-12-16;1,6;999,641667;22,5125;29,8;25,241667;23;85,291667;66;6,4;1,133333;
2010-12-17;7,4;1000,2625;22,633333;28;24,358333;23,4;90,291667;75;6,6;1,304167;
2010-12-18;19,6;999,441667;21,5375;31,6;25,666667;22,4;79,791667;50;6,2;1,154167;
2010-12-19;0;998,0625;21,670833;33,5;27,1;21,9;74,208333;48;7,1;1,445833;
2010-12-20;0;998,704167;22,0125;33,5;27,991667;23,2;72,083333;45;8,7;1,65;
2010-12-21;,4;1001,229167;22,625;29;25,2;24;85,875;67;7,4;1,669565;
2010-12-22;18,4;1001,4875;21,9375;32,1;26,070833;22,7;79,75;49;5;1,408333;
2010-12-23;28,2;1000,2875;21,966667;34,6;26,808333;22,5;76,875;43;12,7;1,5125;
2010-12-24;0;999,816667;21,970833;33,6;27,445833;22,6;74,25;45;6,3;1,441667;
2010-12-25;2;1000,083333;21,795833;32,9;27,2;23,3;73,75;48;9,3;1,920833;
2010-12-26;,8;1000,783333;22,525;30,1;25,454167;22,9;84,333333;64;10;1,541667;
2010-12-27;4,6;1000,004167;22,595833;32,3;26,620833;23,1;79,541667;55;6,7;1,7625;
2010-12-28;0;999,75;20,966667;32,6;27,733333;24,5;68,583333;44;10,5;2,395833;
2010-12-29;0;998,9625;19,941667;32,9;27,391667;22,9;65,625;42;9,7;2,541667;
2010-12-30;0;998,191667;19,7;33,5;27,825;22,6;63;42;8,3;2,183333;
2010-12-31;0;997,870833;20,241667;34;27,591667;21,9;66,708333;39;6,9;1,758333;
2011-01-01;0;998,820833;20,2875;33;26,954167;23,9;67,833333;47;9,2;2,075;
2011-01-02;0;998,4375;21,308333;33;27,454167;23,6;70,416667;47;10,1;2,016667;
2011-01-03;0;998,016667;21,266667;31,9;27,341667;24,1;70,375;51;10,8;2,65;
2011-01-04;0;999,004167;21,454167;32,2;27,1;23,9;72,083333;52;8,7;2,3375;
2011-01-05;3;999,458333;22,195833;33,4;27,025;23,7;76;50;8,3;1,879167;
2011-01-06;,8;1000,245833;22,170833;31,7;26;23,2;80,25;58;7,7;1,583333;
2011-01-07;5,6;999,845833;22,379167;32,4;25,675;22,5;82,958333;53;8,2;1,279167;
2011-01-08;,6;1000,270833;22,8375;31,9;25,329167;23,7;86,625;59;8,8;1,3625;
2011-01-09;20,2;1000,195833;22,0125;32,7;26,154167;22,9;79,625;48;8,7;1,7625;
2011-01-10;0;1000,391667;21,108333;32,4;27,2875;24,2;70,5;44;9,2;2,4625;
2011-01-11;0;1000,645833;19,433333;32,4;27,379167;23,6;63,5;42;10,2;2,904167;
2011-01-12;0;1000,383333;19,625;33,1;27,4375;23;64;40;10,2;2,758333;
2011-01-13;0;1000,095833;20,3625;32,9;27,591667;23,4;65,75;48;11,5;2,754167;
2011-01-14;0;1000,154167;20,55;31,2;27,491667;25,1;66,416667;51;9,9;2,679167;
2011-01-15;0;1000,0125;20,633333;32;27,3375;24,9;67,416667;49;8,7;2,7;
2011-01-16;,2;999,729167;20,220833;31,7;27,05;24,4;67,083333;48;10,5;2,895833;
2011-01-17;0;999,858333;19,091667;32,6;27,816667;24,4;60,291667;42;11,7;3,020833;
2011-01-18;0;1000,395833;19,133333;33,8;27,958333;23,8;60,583333;37;10;2,666667;
2011-01-19;0;1000,0125;19,995833;31,7;27,366667;23,7;65,041667;48;9,3;2,395833;
2011-01-20;,2;998,95;19,183333;33,5;27,55;23,7;62,041667;37;9,9;2,708333;
2011-01-21;0;998,3125;16,875;34;27,325;21,6;56,375;28;8,7;2,191667;
2011-01-22;0;998,883333;16,95;33,9;27,208333;21,4;56,708333;27;8;2;
2011-01-23;0;1000;18,004167;33,2;27,145833;22,2;59,25;38;10,2;2,395833;
2011-01-24;0;1000,445833;18,195833;33,8;27,808333;23,6;57,583333;36;9,6;2,545833;
2011-01-25;0;999,9875;18,525;33,5;28,170833;24,2;57,416667;38;10,9;2,854167;
2011-01-26;0;1000,133333;18,266667;34,1;28,095833;23;57,25;36;10,5;2,8;
2011-01-27;0;999,916667;18,533333;34,3;27,904167;23,3;58,375;37;9,2;2,579167;
2011-01-28;0;1000,75;19,129167;33,1;27,6;23,8;61,25;40;10,4;2,5;
2011-01-29;0;1002,258333;20,5375;34,5;27,404167;23,2;67,208333;42;9,6;1,695833;
2011-01-30;,8;1002,429167;20,625;33,5;27,766667;24,8;66,375;44;10,2;2,391667;
2011-01-31;0;1002,5125;20,729167;33,4;27,991667;24,5;65,541667;45;9,3;2,625;
2011-02-01;,4;1002,7625;21,533333;33,3;27,216667;23,7;72,291667;47;6,8;1,7875;
2011-02-02;,8;1002,258333;20,304167;36;28,420833;23,9;64,166667;36;8,7;2,283333;
2011-02-03;0;1000,491667;20,3125;34,6;28,383333;24,2;63,25;39;8,5;2,316667;
2011-02-04;0;1000,158333;19,8375;32,1;27,7125;25;63,333333;43;9,1;2,479167;
2011-02-05;0;999,379167;18,8875;33,8;27,754167;23,4;60,041667;39;9,9;2,483333;
2011-02-06;0;999,9625;19,1875;33,9;28,333333;24,4;58,833333;41;9,7;2,420833;
2011-02-07;0;1001,625;19,6;33,7;28,154167;24,3;61,333333;39;12,7;3,1;
2011-02-08;0;1001,6375;19,4625;34,5;28,65;24;59,083333;38;8,6;2,395833;
2011-02-09;0;1000,8375;19,2125;34,9;28,45;24,3;59,791667;34;11,1;2,5;
2011-02-10;0;1000,141667;20,633333;34,6;28,516667;24,2;64,041667;40;8,2;1,866667;
2011-02-11;0;1000,483333;20,541667;35,3;28,8875;24,8;62,25;40;11,8;2,85;
2011-02-12;0;1001,566667;21,054167;33,7;28,425;24,7;65,5;46;9,3;2,483333;
2011-02-13;0;1001,104167;20,9875;34,7;28,595833;24,4;64,875;41;10,3;2,516667;
2011-02-14;0;1001,6125;21,158333;32,7;27,745833;24,6;68,166667;50;9,3;2,854167;
2011-02-15;1,4;1001,675;20,170833;34,2;27,791667;24;65,583333;39;8,9;2,166667;
2011-02-16;0;1001,158333;19,145833;35;28,75;24,9;57,541667;38;9,2;2,345833;
2011-02-17;0;1000,5125;19,8;35,4;29,329167;24,9;58;35;9,5;2,6;
2011-02-18;0;999,829167;21,516667;35,5;28,729167;24,4;66,541667;40;8,2;2,2125;
2011-02-19;28,4;1000,145833;22,858333;29,7;25,358333;23,6;86,291667;61;7,3;1,304167;
2011-02-20;1,6;999,6375;22,104167;33,7;26,879167;23,1;76,916667;44;6,9;1,479167;
2011-02-21;,2;1000,145833;22,916667;33,4;26,841667;24,9;79,916667;51;10;1,579167;
2011-02-22;29,6;1001,066667;22,175;32,3;26,370833;23;79,166667;50;9,7;1,708333;
2011-02-23;2,4;999,945833;21,2125;34,2;27,725;23,2;69,083333;44;9,9;2,566667;
2011-02-24;0;999,791667;20,195833;34,1;28,070833;24,2;63,791667;38;8,3;2,391667;
2011-02-25;0;1000,870833;20,054167;35,5;28,75;23,3;61,416667;36;8,5;1,979167;
2011-02-26;0;1000,316667;20,379167;33,6;28,733333;25,1;61,708333;43;10,4;2,604167;
2011-02-27;0;1000,916667;19,7125;34;28,291667;24,1;62,416667;37;8,4;2,104167;
2011-02-28;0;1000,8625;19,2625;34,4;28,5875;23,3;59,458333;34;7,5;1,829167;
2011-03-01;0;999,895833;19,358333;33,3;28,033333;23,7;60,5;41;10,8;2,516667;
2011-03-02;0;999,2;19;33,4;27,770833;23,5;60,125;40;9,5;2,729167;
2011-03-03;0;999,804167;19,579167;32,6;27,779167;24,8;61,916667;43;8,2;2,1;
2011-03-04;0;999,716667;19,995833;35,2;28,783333;23,6;60,958333;37;8,9;2,2;
2011-03-05;0;999,525;20,104167;35,2;28,9375;25,2;60,208333;39;10;2,758333;
2011-03-06;29,2;1000,475;21,870833;31,5;25,7375;22,2;80,125;52;8,7;1,7125;
2011-03-07;16,4;999,658333;21,95;33,9;27,2375;22,3;75,166667;45;6,4;1,729167;
2011-03-08;0;1000,429167;21,841667;31,2;26,5375;23,7;76,083333;57;7,1;1,616667;
2011-03-09;9,2;1000,921739;21,456522;32,9;26,613043;22,8;75,173913;47;9,8;1,978261;
2011-03-10;0;1001,004167;21,804167;28,2;26,275;24,4;76,625;64;6,3;1,675;
2011-03-11;40;1002,325;22,2125;26,1;23,766667;21,5;91,125;79;6,5;,808333;
2011-03-12;13,8;1002,616667;21,454167;28,4;24,4625;22,2;84,125;64;7,8;2,0375;
2011-03-13;0;1001,6375;21,083333;30,3;25,670833;22,5;76,916667;54;6,6;1,754167;
2011-03-14;0;1000,879167;20,6625;32,5;27,008333;22,4;70,125;45;10;1,941667;
2011-03-15;0;1001,420833;21,775;32,8;26,8;23,7;74,791667;50;8,8;1,9125;
2011-03-16;11,4;1003,370833;21,4625;31;25,8625;22,9;78,416667;52;6,5;1,583333;
2011-03-17;0;1002,054167;21,4375;33,4;27,575;24,1;70,625;43;10,9;2,583333;
2011-03-18;0;1001,091667;19,545833;32,7;27,529167;23,4;63,583333;40;8,9;2,575;
2011-03-19;0;1000,3875;21,225;33;27,566667;24,2;69,208333;43;10,9;2;
2011-03-20;28,4;1000,454167;22,516667;30,9;25,5375;22,8;84,125;62;8,6;1,754167;
2011-03-21;1,6;1000,0125;22,4625;31,7;25,575;23,1;83,833333;54;7,7;1,595833;
2011-03-22;16;999,45;21,9625;31,1;26,075;23,2;79,75;50;6,8;1,520833;
2011-03-23;0;1000,5875;21,733333;32,6;26,45;22,6;76,625;51;6,3;1,266667;
2011-03-24;1;1000,575;21,425;33;27,608333;23,7;70,5;48;10,4;2,345833;
2011-03-25;0;999,979167;20,779167;33,1;28,591667;23,8;64,416667;41;11,5;2,629167;
2011-03-26;0;1001,133333;20,566667;32,3;28,079167;24,4;64,833333;48;10,3;2,308333;
2011-03-27;0;1001,4125;19,795833;33,2;27,85;23,9;62,916667;41;11,6;2,766667;
2011-03-28;0;1001,581818;19,963636;33,5;28,104545;23,9;62,681818;42;9,3;2,381818;
2011-03-29;0;1002,019048;20,761905;32,7;null;23,2;67,809524;50;10,2;2,252381;
2011-03-30;null;1002,195238;21,77619;30,2;null;24,1;74;56;11,1;2,157143;
2011-03-31;null;1001,645833;20,420833;33,7;27,895833;25,2;64,958333;42;10;2,483333;
2011-04-01;0;1001,475;19,966667;33,6;28,1875;23,9;62,5;43;9,5;2,75;
2011-04-02;0;1001,929167;21,079167;32,9;27,775;25;67,375;50;10,3;2,65;
2011-04-03;0;1001,658333;21,05;31,1;27,05;24,1;71,166667;49;10,7;2,366667;
2011-04-04;0;1001,395833;19,954167;32,1;27,8625;23,9;63,083333;45;11;2,825;
2011-04-05;0;1001,65;19,858333;32,4;27,983333;24,4;62,083333;47;11,6;3,283333;
2011-04-06;0;1001,545833;20,329167;33,6;28,4;25,4;62,708333;42;10,8;2,616667;
2011-04-07;0;1001,195833;20,225;32,6;27,833333;24,2;64,208333;44;10,9;2,354167;
2011-04-08;0;1002,279167;20,391667;30,7;26,491667;24;69,875;49;8,3;2,045833;
2011-04-09;0;1001,958333;19,75;34;27,408333;22,8;65,291667;39;7,8;1,6875;
2011-04-10;0;1001,629167;21,316667;35,1;28,929167;24,4;65,208333;41;7;1,395833;
2011-04-11;,2;1001,891667;21,404167;31;26,9125;23,4;72,458333;55;8,9;1,55;
2011-04-12;10,2;1001,541667;21,5875;31,4;25,566667;20,8;79,708333;56;11,9;1,470833;
2011-04-13;,2;1000,808333;21,504167;33,8;27,7875;23,3;70,875;42;9;2,154167;
2011-04-14;0;1000,8;20,908333;33,6;28,104167;24,2;66,208333;45;9,7;2,566667;
2011-04-15;2,6;1000,220833;21,408333;34,2;28,291667;23,6;68,208333;44;8;1,975;
2011-04-16;0;999,2875;20,275;34,5;28,833333;24,1;62,041667;39;7,4;1,745833;
2011-04-17;0;999,616667;22,041667;35,1;28,883333;24,6;68,458333;41;6,7;1,745833;
2011-04-18;2,4;1002,066667;22,075;33,3;26,9625;24;75,5;48;7,7;2,075;
2011-04-19;,4;1002,158333;22,520833;32,2;25,854167;23,4;82,375;57;9,3;1,7375;
2011-04-20;0;1001,075;21,045833;34,2;27,229167;22,1;72,416667;39;6,9;1,429167;
2011-04-21;0;999,979167;21,504167;34,4;28,3;22,9;68,083333;43;6,7;1,4875;
2011-04-22;1,8;1001,354167;22,541667;32,6;25,8125;23,1;83;55;11,8;2,216667;
2011-04-23;4,8;1001,620833;21,908333;33,9;27,175;22,9;75,541667;43;7,7;1,7625;
2011-04-24;0;1001,4625;20,591667;34,1;28,645833;24,1;63,833333;41;8,2;1,979167;
2011-04-25;0;1001,058333;21,045833;35,5;28,7875;23;66,541667;35;7,1;1,833333;
2011-04-26;0;1000,575;19,758333;35,9;29,079167;22,9;59,708333;32;8,8;1,883333;
2011-04-27;0;1001,3375;21,483333;35,3;29,2625;23,8;65;38;7,5;1,708333;
2011-04-28;0;1001,720833;21,4375;35,4;29,15;24,7;65,458333;38;6,2;1,579167;
2011-04-29;0;1001,195833;22,4125;34,4;28,070833;24,6;72,416667;47;7,3;1,833333;
2011-04-30;0;999,420833;22,045833;35,9;29,125;23,7;68,625;38;7;1,416667;
2011-05-01;5;999,275;22,829167;34,6;28,670833;24,6;72,416667;48;9,1;1,758333;
2011-05-02;0;999,7625;22,604167;34;28,6375;24,2;71,375;49;8,7;1,758333;
2011-05-03;17,2;1001,804167;22,920833;31,3;26,25;23,6;82,625;59;6,5;1,454167;
2011-05-04;8,6;1001,479167;22,958333;31,9;26,7;23,7;80,708333;56;5,9;1,6875;
2011-05-05;15;1002,429167;22,808333;27,1;24,9375;21,9;88,166667;76;7,5;1,641667;
2011-05-06;19,6;1002,283333;23,008333;32,7;26,4125;22,4;82,625;55;5,4;1,054167;
2011-05-07;2,4;1002,091667;23,558333;28,1;25,816667;24,3;87,5;75;5,5;1,295833;
2011-05-08;6,4;1001,641667;23,266667;26,6;24,8125;24,3;91,208333;82;5,9;1,233333;
2011-05-09;23,2;1000,125;22,920833;32,9;26,208333;23;83,291667;55;7,3;1,158333;
2011-05-10;43,6;1000,708333;23;30;25,404167;23,3;86,916667;64;16,7;1,291667;
2011-05-11;1;1000,9125;23,083333;32;26,654167;24,2;81,875;55;5,4;1,15;
2011-05-12;2,2;1000,429167;23,391667;32,7;26,941667;24,2;81,75;55;6,2;1,408333;
2011-05-13;11,4;1000,470833;23,183333;30,6;26,1875;23;84,291667;64;8,1;1,670833;
2011-05-14;,2;999,766667;22,645833;33,4;27,525;23,2;76,416667;48;5,5;1,291667;
2011-05-15;32,8;1001,866667;22,545833;28,7;24,033333;22,9;91,541667;71;6,9;1,483333;
2011-05-16;68;1001,808333;21,629167;32,1;25,425;22;81,416667;49;4,8;1,05;
2011-05-17;0;1000,504167;22,5875;32,8;26,333333;23,7;81,333333;52;10,5;1,920833;
2011-05-18;3,2;1001,75;22,425;26,2;24,279167;23,3;89,416667;81;4,5;1,083333;
2011-05-19;,6;1001,925;21,9;30,9;25,483333;22,7;81,708333;56;5,9;1,141667;
2011-05-20;0;1001,875;23,0125;30,8;25,933333;24,2;84,458333;61;6,5;1,104167;
2011-05-21;2,2;1002,741667;22,641667;31,7;26,1625;23,1;82,083333;54;6,9;1,266667;
2011-05-22;9,2;1003,520833;22,2625;31,9;25,841667;22,5;81,958333;55;9,6;1,541667;
2011-05-23;12;1002,720833;22,229167;27,1;23,7375;23,1;91,291667;77;8,8;1,108333;
2011-05-24;88;1002,795833;22,391667;28,3;24,1875;21,5;90,041667;69;4,3;,791667;
2011-05-25;40,6;1003,033333;22,679167;31,7;25,991667;22,2;83,25;54;4,6;,966667;
2011-05-26;1;1003,470833;23,35;31,3;26,183333;24,3;85,166667;61;3,3;,845833;
2011-05-27;48,8;1003,754167;22,4375;28,6;24,558333;21,6;88,25;68;13,9;1,279167;
2011-05-28;1,4;1001,279167;22,291667;32,5;26,175;22,1;80,625;52;7,8;1,008333;
2011-05-29;29,6;1001,6;22,720833;29,8;24,875;23,4;88,166667;66;8,3;1,441667;
2011-05-30;80,6;1001,329167;23,458333;30,3;25,825;22,8;87,166667;65;6,4;1,116667;
2011-05-31;48,6;1001,658333;22,879167;30,7;25,6875;22,6;85,25;58;7,2;1,133333;
2011-06-01;64;1002,2;22,708333;28,2;24,741667;22,9;88,791667;70;8,4;1,183333;
